"peak_rank","points","year","preview_url","artist_name","song_title","initial_match","falsetto","gender","register","genre","spoken","pandora_id"
45,454,1958,NULL,"Nat King Cole","Non Dimenticar (Don't Forget)","True",NULL,NULL,NULL,NULL,NULL,NULL
99,2,1958,NULL,"Nat King Cole","Nothing In The World","True",NULL,NULL,NULL,NULL,NULL,NULL
14,937,1958,"237e1c835802c64fbeaf76fc1c7092cd6ebc3e20","Neil Sedaka","The Diary","True",NULL,NULL,NULL,NULL,NULL,NULL
61,114,1958,NULL,"Oscar McLollie and Jeanette Baker","Hey Girl - Hey Boy","False",NULL,NULL,NULL,NULL,NULL,NULL
23,610,1958,NULL,"Pat Boone","For My Good Fortune","True",NULL,NULL,NULL,NULL,NULL,NULL
31,405,1958,NULL,"Pat Boone","Gee, But It's Lonely","True",0,"male",5,"Pop",0,12210790
34,547,1958,"d9708f2957ee7c6e4641d2916bcfc7c608658f4d","Pat Boone","I'll Remember Tonight","True",NULL,NULL,NULL,NULL,NULL,NULL
12,604,1958,"8a378118a6caa050e166ce13fa9b3d8f92f79cc6","Pat Boone","If Dreams Came True","True",NULL,NULL,NULL,NULL,NULL,NULL
39,228,1958,NULL,"Pat Boone","That's How Much I Love You","True",NULL,NULL,NULL,NULL,NULL,NULL
39,413,1958,NULL,"Patti Page","Fibbin'","True",NULL,NULL,NULL,NULL,NULL,NULL
13,466,1958,NULL,"Patti Page","Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up)","True",NULL,NULL,NULL,NULL,NULL,NULL
15,1138,1958,"e7eea243b469d67e212cb4e1cb276a0df78b9050","Paul Anka","(All of a Sudden) My Heart Sings","True",0,"male",8,"Pop",0,6801083
29,444,1958,NULL,"Paul Anka-Geo. Hamilton IV-Johnny Nash","The Teen Commandments","True",NULL,NULL,NULL,NULL,NULL,NULL
80,64,1958,NULL,"Paul Anka","Just Young","True",NULL,NULL,NULL,NULL,NULL,NULL
69,109,1958,"d46fd4eb7a6c0247c55853cae064895410b8c6ff","Paul Anka","Midnight","True",0,"male",8,"Pop",0,10906462
8,876,1958,"010f767e59b8d45ea34ab1fd24fe1a075f444b10","Peggy Lee","Fever","True",0,"male",5,"Pop",0,6596544
63,161,1958,NULL,"Peggy Lee","Light Of Love","True",NULL,NULL,NULL,NULL,NULL,NULL
98,4,1958,NULL,"Peggy Lee","Sweetheart","False",NULL,NULL,NULL,NULL,NULL,NULL
53,277,1958,NULL,"Perez Prado And His Orchestra","Guaglione","True",0,"#N/A",0,"Latin",0,16433392
95,6,1958,NULL,"Perez Prado And His Orchestra","Paris","False",0,"#N/A",0,"Pop",0,8975603
2,1056,1958,"f732ff81d860f2109b91ae585450dff531294c5b","Perez Prado And His Orchestra","Patricia","True",0,"#N/A",0,"Pop",0,8975603
33,433,1958,NULL,"Perry Como","Love Makes The World Go 'round","True",NULL,NULL,NULL,NULL,NULL,NULL
47,314,1958,NULL,"Perry Como","Mandolins In The Moonlight","True",NULL,NULL,NULL,NULL,NULL,NULL
29,509,1958,NULL,"Perry Como","Moon Talk","True",NULL,NULL,NULL,NULL,NULL,NULL
67,116,1958,NULL,"Polly Bergen","Come Prima (Koma Preema)","False",NULL,NULL,NULL,NULL,NULL,NULL
7,1064,1958,"e71ebaabcc4b9f03a15fb3217a00914088afa53a","Poni-Tails","Born Too Late","True",0,"female",6,"Pop",2,10692441
85,21,1958,"78bd0cedcbf268dd11efd20b2d669bb77bd5045d","Poni-Tails","Seven Minutes In Heaven","False",0,"female",6,"Pop",2,10692441
39,428,1958,NULL,"Quaker City Boys","Teasin'","False",NULL,NULL,NULL,NULL,NULL,NULL
79,28,1958,NULL,"Ray Charles and his Orchestra","Rockhouse (Part 2)","False",NULL,NULL,NULL,NULL,NULL,NULL
71,88,1958,"3a0273b17f6033a16031c3c114375f88d1a5ad27","Ray Price","City Lights","True",0,"male",5,"Country",3,47090
92,9,1958,"ae9035f48590b49fdbbed7d425f5961a2a703967","Ray Price","Invitation To The Blues","True",0,"male",6,"Country",0,917851
30,438,1958,NULL,"Raymond Lefevre and His Orchestra","The Day The Rains Came","False",NULL,NULL,NULL,NULL,NULL,NULL
10,1164,1958,"72c4ddbf4e225b9b23157ef5dab64f8aa7419c63","Reg Owen & His Orchestra","Manhattan Spiritual","True",NULL,NULL,NULL,NULL,NULL,NULL
10,1194,1958,"45a0db286890116209f58f5816da2ef11d9a7bbb","Ricky Nelson","I Got A Feeling","True",0,"male",6,"Pop",0,42691
7,1458,1958,NULL,"Ricky Nelson","Lonesome Town","True",0,"male",7,"Pop",0,42693
1,902,1958,"ded387d45d57e5f948e2e3e7b3bd417b8fd3841f","Ricky Nelson","Poor Little Fool","True",0,"male",5,"Pop",0,42695
42,341,1958,"d5d2d9f22a966a6830fadb6cdf9fa97fc9e701b5","Ritchie Valens","Come On, Let's Go","True",0,"male",9,"Pop",0,137376
2,1727,1958,"d16e11119beac31135932d455dfcbf554ac6b8ae","Ritchie Valens","Donna","True",2,"male",9,"Pop",0,137346
22,847,1958,"15fe176a40d3b34f83553eccc43743c9d039d3ca","Ritchie Valens","La Bamba","True",0,"male",7,"Pop",3,137343
93,12,1958,"10374c7a3a4f2f635694ebcf7f8a582d43b62a33","Robert & Johnny","I Believe In You","True",NULL,NULL,NULL,NULL,NULL,NULL
62,369,1958,NULL,"Robert Mitchum","The Ballad Of Thunder Road","True",0,"male",5,"Pop",3,271625
5,1355,1958,"42352d0de8fe4603c20df862216d1fd086d249f3","Robin Luke","Susie Darlin'","True",0,"male",4,"Pop",0,5149055
10,1105,1958,NULL,"Roger Williams","Near You","True",NULL,NULL,NULL,NULL,NULL,NULL
71,50,1958,NULL,"Roger Williams","The World Outside","False",NULL,NULL,NULL,NULL,NULL,NULL
45,470,1958,"2c87dfc4c44e11ec043e756d8d8c74c4b240b5eb","Roy Hamilton","Pledging My Love","True",NULL,NULL,NULL,NULL,NULL,NULL
78,38,1958,NULL,"Royal Teens","Harvey's Got A Girl Friend","False",NULL,NULL,NULL,NULL,NULL,NULL
24,434,1958,"b457f5f8a6f69fa471bc2ba52d6a2b06e364d686","Ruth Brown","This Little Girl's Gone Rockin'","True",0,"female",6,"R&B",0,292292
26,831,1958,"c5d58f23102ea277a97fd7c4ec163f032720f742","Sam Cooke","Love You Most Of All","True",0,"male",7,"R&B",2,176078
33,798,1958,"c993934a7faefe4505367c195fe4420b58c0e1ac","Sam Cooke","Win Your Love For Me","True",0,"male",5,"Pop",0,6447391
24,159,1958,"ba7a323ac7e77ca3b7fc2b955409ae5344af96c9","Sheb Wooley","The Purple People Eater","True",0,"male",3,"Pop",2,5128141
94,11,1958,NULL,"Sonny James","You Got That Touch","True",NULL,NULL,NULL,NULL,NULL,NULL
44,105,1958,NULL,"Stan Freberg","Green Chri$tma$","True",NULL,NULL,NULL,NULL,NULL,NULL
97,7,1958,"23484b1030644772430f7ef7fe110e79540a37dd","Steve Lawrence","Many A Time","True",NULL,NULL,NULL,NULL,NULL,NULL
62,255,1958,NULL,"Tab Hunter","Jealous Heart","False",NULL,NULL,NULL,NULL,NULL,NULL
97,4,1958,NULL,"Tennessee Ernie Ford","Sunday Barbecue","True",0,"male",4,"Country",2,7434670
99,2,1958,NULL,"Teresa Brewer","Pickle Up A Doodle","True",NULL,NULL,NULL,NULL,NULL,NULL
38,148,1958,NULL,"Teresa Brewer","The Hula Hoop Song","True",0,"female",7,"Pop",0,7411552
98,3,1958,"11d6187b1260355c7f2dfd3d4aecf9e9429c53f6","The 5 Chanels","The Reason","True",3,"female",8,"R&B",0,5757363
51,411,1958,NULL,"The Accents","Wiggle, Wiggle","True",0,"male",4,"Pop",0,10703610
98,3,1958,NULL,"The Ames Brothers","Little Serenade","True",NULL,NULL,NULL,NULL,NULL,NULL
45,340,1958,NULL,"The Ames Brothers","No One But You (In My Heart)","True",NULL,NULL,NULL,NULL,NULL,NULL
17,941,1958,NULL,"The Ames Brothers","Pussy Cat","True",NULL,NULL,NULL,NULL,NULL,NULL
37,500,1958,NULL,"The Ames Brothers","Red River Rose","True",NULL,NULL,NULL,NULL,NULL,NULL
90,11,1958,NULL,"The Ames Brothers","Stay","True",0,"#N/A",0,"Pop",0,6480123
16,926,1958,NULL,"The Applejacks","Mexican Hat Rock","True",0,"#N/A",0,"Rock",0,272588
38,442,1958,NULL,"The Applejacks","Rocka-Conga","True",0,"#N/A",0,"Rock",0,272592
28,547,1958,"11bf6026ff99c731a74d4acc572be76248760d16","The Cadillacs","Peek-A-Boo","True",0,"male",6,"R&B",0,7456483
59,192,1958,"400875bcf597bdce2a4c3f9c3a70a1ba9c6e5046","The Champs","Chariot Rock","True",0,"#N/A",0,"Pop",0,5761094
94,7,1958,"7a31639457543250a56d6fb8a0ee2f5fbd1d1a24","The Champs","Midnighter","True",0,"#N/A",0,"Pop",0,5761118
95,6,1958,NULL,"The Chargers","Old MacDonald","False",NULL,NULL,NULL,NULL,NULL,NULL
1,1020,1958,"60e38b5a10dcbbea2e7d5742ccfb29e40cfdea6c","The Chipmunks With David Seville","The Chipmunk Song","True",NULL,NULL,NULL,NULL,NULL,NULL
7,435,1958,"979ed69d82eee4eb979a1d6644becaf9727a1e61","The Coasters","Yakety Yak","True",0,"male",8,"Pop",7,13589510
2,1517,1958,"d96c35aa6252e2b715696e71b3879b1f55362ac5","The Crests","16 Candles","True",0,"male",7,"R&B",0,7553894
58,43,1958,"067ac22ab1ed480f972c0fd35ea99a891fc6ac91","The Crickets","Fool's Paradise","True",0,"male",7,"Pop",0,1916694
27,419,1958,"2a40e839d9e861ab87bb4d396c7428cfecff8c3d","The Crickets","Think It Over","True",0,"male",6,"Rock",0,2945777
85,16,1958,NULL,"The Daddy-O's","Got A Match?","True",0,"male",2,"Pop",10,642701
16,559,1958,"401c5b1ecd66072ff593e868a50ae3402c8b9bc5","The Danleers","One Summer Night","True",0,"male",6,"Rock",0,8784320
99,2,1958,NULL,"The DeCastro Sisters","Who Are They To Say","False",0,"female",4,"Pop",2,10734329
73,97,1958,"6b3d2da489dbdfcd822d83516da0fbe3d06b4333","The Diamonds","Happy Years","True",NULL,NULL,NULL,NULL,NULL,NULL
45,243,1958,"cd3eb62ec2cb3df64d121ad31e1dcbc972dc7eee","The Diamonds","Kathy-O","True",NULL,NULL,NULL,NULL,NULL,NULL
29,590,1958,"0bdf0edf8adcd6b8af839b08eb1f170a40cb93dd","The Diamonds","Walking Along","True",NULL,NULL,NULL,NULL,NULL,NULL
58,59,1958,"3b8285866a4d69f663573f333db942d10deb8d89","The Drifters","Drip Drop","True",0,"male",7,"Pop",0,8013141
86,15,1958,"8ec9b7266fe35439b4261db524d8d65d39cfb892","The Drifters","Moonlight Bay","True",NULL,NULL,NULL,NULL,NULL,NULL
1,1406,1958,"020ed02ce51dee8a4c6dac2b598c0b4d7c2c494b","The Elegants","Little Star","True",0,"male",6,"R&B",0,8994845
49,68,1958,"94d2e6419c9d667516870658f5d855e93ee482fd","The Everly Brothers","All I Have To Do Is Dream","True",0,"duet",6,"Pop",0,12088314
2,1460,1958,"69727963a9200f55d2e8095ed16628ce702375b5","The Everly Brothers","Bird Dog","True",0,"male",6,"Pop",0,12088344
10,1039,1958,"68f55fa8bc4512adac1ca3f9c442c50246fc375a","The Everly Brothers","Devoted To You","True",0,"male",6,"Pop",0,12088334
40,202,1958,"406758cbaf1a4267746d0c55561f48150c772608","The Everly Brothers","Love Of My Life","True",NULL,NULL,NULL,NULL,NULL,NULL
2,1168,1958,"f8e5059ca13d483dabc010c90738d83169c546b8","The Everly Brothers","Problems","True",0,"male",7,"Pop",0,12088348
33,426,1958,"c74a7ad762f6b5a88fe648b1d5099138105ad611","The Five Blobs","The Blob","True",0,"#N/A",0,"Rock",0,14033419
94,7,1958,"25ad9cdf98711ab3d50a91847192dd205b769cf2","The Fontane Sisters","Jealous Heart","False",NULL,NULL,NULL,NULL,NULL,NULL
63,87,1958,"e6f38dda015c3046f26a99488db39afc954eca84","The Four Aces","The World Outside","True",NULL,NULL,NULL,NULL,NULL,NULL
21,624,1958,"97fb30772c823fdc69423a7361b9a0116bf0f84e","The Four Coins","The World Outside","True",NULL,NULL,NULL,NULL,NULL,NULL
72,72,1958,NULL,"The Four Coins","Wendy, Wendy","False",NULL,NULL,NULL,NULL,NULL,NULL
21,856,1958,"76d44f3166f4dfaad0f3087a34cf03e80d761b54","The Four Esquires","Hideaway","True",NULL,NULL,NULL,NULL,NULL,NULL
29,330,1958,"b4d9b8665eb04dc0a3759ceea256b28e2be5d733","The Four Lads","Enchanted Island","False",NULL,NULL,NULL,NULL,NULL,NULL
32,475,1958,"2eaf254051e377c13109a9fec027696ac8c24939","The Four Lads","The Mocking Bird","True",NULL,NULL,NULL,NULL,NULL,NULL
67,34,1958,"bf4a692cd846301291e7569f5544a58b4f054439","The Four Preps","Big Man","True",0,"male",4,"Pop",0,6052334
69,121,1958,"fd9e2b08b0355e87389f0cc8f14e9f93e5589409","The Four Preps","Cinderella","True",NULL,NULL,NULL,NULL,NULL,NULL
21,575,1958,"9717d4d47aa731044957cf7e536891cb415fac66","The Four Preps","Lazy Summer Night","True",2,"male",6,"Pop",0,6052341
98,3,1958,NULL,"The Gaylords","Flamingo L'Amore","False",NULL,NULL,NULL,NULL,NULL,NULL
97,4,1958,NULL,"The Gaylords","Ma Ma Ma Marie","True",NULL,NULL,NULL,NULL,NULL,NULL
13,1604,1958,NULL,"The Harry Simeone Chorale","The Little Drummer Boy","True",NULL,NULL,NULL,NULL,NULL,NULL
69,32,1958,NULL,"The Honeycones","Op","False",NULL,NULL,NULL,NULL,NULL,NULL
26,851,1958,"5d3030a76e4d7def2e3064089b4ea70a2bb7ced9","The Jamies","Summertime, Summertime","True",0,"female",7,"Pop",0,10207112
9,747,1958,"b6d793bbd118b09dc868fd2e6aa64ba4d088516b","The Johnny Otis Show","Willie And The Hand Jive","True",0,"male",7,"Pop",0,672797
84,37,1958,NULL,"The Kingsmen","Week End","False",NULL,NULL,NULL,NULL,NULL,NULL
1,1714,1958,"0f89cdc6c5042266d898c6135a38204d0bc7ad8c","The Kingston Trio","Tom Dooley","True",0,"male",4,"Folk",2,16082487
50,94,1958,NULL,"The Kirby Stone Four","Baubles, Bangles And Beads","True",NULL,NULL,NULL,NULL,NULL,NULL
80,21,1958,NULL,"The McGuire Sisters","Volare (Nel Blu, Dipinto Di Blu)","True",0,"female",7,"Pop",0,673864
26,643,1958,NULL,"The Nu Tornados","Philadelphia U.S.A.","True",NULL,NULL,NULL,NULL,NULL,NULL
71,68,1958,"d6e33d7dfe1f63f3458d0eb4e71285ed2fea2ce3","The Olympics","(I Wanna) Dance With The Teacher","True",0,"male",8,"R&B",0,789114
8,899,1958,"2b416eae7bf7c5d9dde1fcf2946952661cb070bc","The Olympics","Western Movies","True",0,"male",6,"Pop",0,789113
42,288,1958,"41594d89d0f44eb38226f8486695a28ced27e1e4","The Platters","I Wish","True",0,"male",6,"R&B",0,46694
93,13,1958,NULL,"The Platters","It's Raining Outside","True",0,"male",6,"R&B",0,46693
1,1587,1958,"4bec97dca6fa84eec0a540891c58e5eae3802c14","The Platters","Smoke Gets In Your Eyes","True",0,"male",5,"Pop",0,46691
65,85,1958,NULL,"The Platters","You're Making A Mistake","True",0,"male",6,"R&B",0,46696
62,136,1958,NULL,"The Playboys","Over The Weekend","True",0,"male",5,"R&B",0,272578
4,1199,1958,"0defe1566f6168a3a1370934b545aa5f9d90970c","The Playmates","Beep Beep","True",0,"#N/A",0,"Rock",0,10703676
70,42,1958,NULL,"The Playmates","Don't Go Home","False",NULL,NULL,NULL,NULL,NULL,NULL
81,34,1958,NULL,"The Playmates","The Day I Died","False",NULL,NULL,NULL,NULL,NULL,NULL
20,655,1958,"af96323d57a613b856ae94b043f4db5797585249","The Quin-Tones","Down The Aisle Of Love","True",2,"female",7,"Pop",0,14116034
84,29,1958,NULL,"The Redjacks","Big Brown Eyes","False",NULL,NULL,NULL,NULL,NULL,NULL
24,467,1958,"048dec49f32a7d88d6962585e8d6ff4716400744","The Rinky-Dinks","Early In The Morning","True",NULL,NULL,NULL,NULL,NULL,NULL
73,98,1958,"0d400f97a6986fc4f227031cfd2377e2a65d4d77","The Rivieras","Count Every Star","True",2,"male",5,"R&B",0,6252713
17,1057,1958,"08f1bf0260ddb725365c252db3ad05591325f7b0","The Royaltones","Poor Boy","True",NULL,NULL,NULL,NULL,NULL,NULL
15,904,1958,"96b28c9ee0394cc471f64ec951807b9ea99b226d","The Shields","You Cheated","True",0,"male",5,"Pop",0,10710065
42,326,1958,"c671e6d33cb91df27851452fe2765110b3880b6a","The Slades","You Cheated","True",NULL,NULL,NULL,NULL,NULL,NULL
100,1,1958,NULL,"The Swallows","Itchy Twitchy Feeling","True",2,"male",8,"R&B",0,459280
1,1776,1958,"ab4e904957399db7629a61ff84976b5d1b3f5082","The Teddy Bears","To Know Him, Is To Love Him","True",2,"female",5,"Pop",0,12274180
55,93,1958,"d767fc597a81048bc0b7102d8b882d93f5999d3c","The Three G's","Let's Go Steady For The Summer","True",NULL,NULL,NULL,NULL,NULL,NULL
70,60,1958,NULL,"The Tommy Dorsey Orchestra Starring Warren Covington","I Want To Be Happy Cha Cha","False",2,"male",6,"Rock",2,136044
7,1419,1958,"69e0e0164ebede09a8fc67aa7ee06950adf2b519","The Tommy Dorsey Orchestra","Tea For Two Cha Cha","False",NULL,NULL,NULL,NULL,NULL,NULL
44,359,1958,"4c7ff03083e6a43229a33a288aa65ade5573f5c9","The Tune Rockers","The Green Mosquito","True",NULL,NULL,NULL,NULL,NULL,NULL
75,48,1958,NULL,"The Upbeats","Just Like In The Movies","False",NULL,NULL,NULL,NULL,NULL,NULL
96,5,1958,NULL,"Thurston Harris","Over And Over","True",NULL,NULL,NULL,NULL,NULL,NULL
1,1813,1958,"420620c5169f594b17732b3d93dad1da99287c66","Tommy Edwards","It's All In The Game","True",0,"male",4,"Rock",0,8999508
15,998,1958,NULL,"Tommy Edwards","Love Is All We Need","True",0,"male",5,"R&B",0,803847
61,75,1958,NULL,"Tommy Edwards","Please Love Me Forever","True",0,"male",4,"R&B",0,803846
76,74,1958,"603612fe90b44948389f0108ebd1a5c263bd0ff7","Tommy Mara","Where The Blue Of The Night","True",0,"male",5,"Pop",0,10721316
50,218,1958,NULL,"Tommy Sands And The Raiders","Blue Ribbon Baby","True",0,"male",5,"Pop",0,6515568
69,186,1958,NULL,"Tommy Sands And The Raiders","The Worryin' Kind","False",NULL,NULL,NULL,NULL,NULL,NULL
63,142,1958,NULL,"Toni Arden","Padre","False",NULL,NULL,NULL,NULL,NULL,NULL
33,234,1958,"7322962e389504aa7240a1123e69d6595ce40361","Tony And Joe","The Freeze","False",NULL,NULL,NULL,NULL,NULL,NULL
20,774,1958,"433f72053155e2b69b8a07a1d522c71f8c8a8c37","Tony Bennett","Firefly","True",NULL,NULL,NULL,NULL,NULL,NULL
59,62,1958,"d0b1f2f65d32213d07b7064e66d8151f8d90ebf0","Tony Bennett","Young And Warm And Wonderful","True",NULL,NULL,NULL,NULL,NULL,NULL
60,162,1958,"57e1ce5d425864d00cc9ca0d425d92c0a4a3e705","Tony Dallara","Come Prima","True",0,"male",8,"Pop",0,8791972
80,67,1958,NULL,"Wade Flemons and the Newcomers","Here I Stand","True",0,"#N/A",0,"Country",0,4335471
81,31,1958,"765c91deda7c2ef1d21c35980af593e4bcf7bff6","Warren Storm","Prisoner's Song","True",0,"male",5,"R&B",0,6268889
87,27,1959,"d821f5246041d4978cfd3ed9bbf103c9fe6ee474","5 Satins","Shadows","True",0,"male",5,"R&B",3,5760280
62,115,1959,"b286a0a66c9fc69e4af712de23d141f7eb13d41e","Addrisi Brothers","Cherrystone","False",0,"male",7,"Pop",0,198244
63,186,1959,NULL,"Al Martino","Darling, I Love You","True",NULL,NULL,NULL,NULL,NULL,NULL
44,287,1959,"4ec6f9d7e34728c17123ff3ae5443dbaa10a82f6","Al Martino","I Can't Get You Out Of My Heart","True",NULL,NULL,NULL,NULL,NULL,NULL
46,420,1959,NULL,"Andre Previn With David Rose","Like Young","False",NULL,NULL,NULL,NULL,NULL,NULL
5,1212,1959,"63ddf6f873f16d10f4b0bb6c01a5458d8d6844e3","Andy Williams","Lonely Street","True",2,"male",5,"Country",2,2974727
7,892,1959,"f778f9cfb9ac02caf25827590c7c6efe7d239f13","Andy Williams","The Village Of St. Bernadette","True",NULL,NULL,NULL,NULL,NULL,NULL
94,7,1959,"b369aaa58e831102d12edcdc2b6cb5c27c5e471a","Anita Bryant","Do-Re-Mi","False",NULL,NULL,NULL,NULL,NULL,NULL
78,56,1959,NULL,"Anita Bryant","Promise Me A Rose (A Slight Detail)","False",0,"female",3,"Pop",0,877393
62,169,1959,"5042feabcc3d86b54f88b32910a36977f46719db","Anita Bryant","Six Boys And Seven Girls","False",0,"female",7,"Pop",0,10721325
30,655,1959,"af15c44b25692dd45f0185f34387db907074afcc","Anita Bryant","Till There Was You","False",0,"female",7,"Pop",0,10721325
20,1015,1959,NULL,"Annette With The Afterbeats","First Name Initial","False",NULL,NULL,NULL,NULL,NULL,NULL
74,56,1959,NULL,"Annette With The Afterbeats","My Heart Became Of Age","False",NULL,NULL,NULL,NULL,NULL,NULL
7,1027,1959,NULL,"Annette With The Afterbeats","Tall Paul","False",NULL,NULL,NULL,NULL,NULL,NULL
73,86,1959,"cc6f5351d7920452bfa2a78abbbc691cd2ff0782","Annette","Jo-Jo The Dog-Faced Boy","True",NULL,NULL,NULL,NULL,NULL,NULL
50,360,1959,"17010e1ec634856c388ce9fc8b8c0b83879d033c","Annette","Lonely Guitar","True",NULL,NULL,NULL,NULL,NULL,NULL
86,23,1959,"8f8012571b114e5c53e6819f01fb137acb4e7737","April Stevens","Teach Me Tiger","True",NULL,NULL,NULL,NULL,NULL,NULL
55,181,1959,"69f45c1771bb6ed2637e7a99d28680f03b52f4fa","Arthur Lyman","Taboo","True",0,"#N/A",0,"Jazz",0,1216183
99,2,1959,NULL,"Betty Johnson","You Can't Get To Heaven On Roller Skates","True",NULL,NULL,NULL,NULL,NULL,NULL
44,521,1959,NULL,"Big Jay McNeely And Band","There Is Something On Your Mind","True",NULL,NULL,NULL,NULL,NULL,NULL
17,751,1959,"b046e7a13188e300116ccad8972f934b0fdab2ca","Bill Black's Combo","Smokie - Part 2","True",NULL,NULL,NULL,NULL,NULL,NULL
46,454,1959,NULL,"Bill Haley And His Comets","Joey's Song","True",NULL,NULL,NULL,NULL,NULL,NULL
88,40,1959,NULL,"Billy & Lillie","Bells, Bells, Bells (The Bell Song)","False",NULL,NULL,NULL,NULL,NULL,NULL
50,297,1959,"bef49f732dbd9125fa26019b9546790727f3f4eb","Billy Grammer","Bonaparte's Retreat","True",0,"male",4,"Country",0,1786344
60,198,1959,NULL,"Billy Grammer","The Kissing Tree","True",0,"male",5,"Country",0,1786347
53,274,1959,"b1f6ab7045ff7eab3137cc60d1c510ecea30f0d5","Billy Graves","The Shag (Is Totally Cool)","True",0,"male",5,"Rock",0,10721150
28,714,1959,NULL,"Billy Storm","I've Come Of Age","False",NULL,NULL,NULL,NULL,NULL,NULL
89,12,1959,NULL,"Billy Vaughn And His Orchestra","Hawaiian War Chant","False",NULL,NULL,NULL,NULL,NULL,NULL
82,62,1959,NULL,"Billy Vaughn And His Orchestra","Your Cheatin' Heart","False",NULL,NULL,NULL,NULL,NULL,NULL
75,26,1959,NULL,"Billy Williams","Goodnight Irene","False",NULL,NULL,NULL,NULL,NULL,NULL
39,542,1959,NULL,"Billy Williams","Nola","False",NULL,NULL,NULL,NULL,NULL,NULL
62,88,1959,"1a4da7aa4244e1eb9ee50a5f1c333434bd1a53fb","Bo Diddley","Crackin Up","True",0,"male",7,"Rock",2,312108
20,732,1959,NULL,"Bo Diddley","Say Man","True",0,"#N/A",6,"Pop",10,5135
32,981,1959,NULL,"Bob Beckham","Just As Much As Ever","True",NULL,NULL,NULL,NULL,NULL,NULL
39,338,1959,NULL,"Bob McFadden And Dor","The Mummy","True",0,"male",3,"Pop",10,7522704
52,231,1959,"a6563ce4e0c41c3d2fe5b8700c37a302ae8115ea","Bobby Comstock","Tennessee Waltz","False",NULL,NULL,NULL,NULL,NULL,NULL
2,1353,1959,"f2cfbea96801e0fe3ecc810fd674214a7d8b1ce4","Bobby Darin","Dream Lover","True",0,"male",6,"Pop",0,15145
1,2202,1959,"e8b0f9dfca9fd213711a72271025bcb8014e4a13","Bobby Darin","Mack The Knife","True",0,"male",7,"Pop",0,15143
38,387,1959,"8bb7cc1072f157a0bc94550471790a475d914c11","Bobby Darin","Plain Jane","True",2,"male",5,"Rock",0,15147
82,19,1959,"f4ff93200f9a5e4c5074fd9840367c8d12a53a2b","Bobby Day","Gotta New Girl","True",NULL,NULL,NULL,NULL,NULL,NULL
98,3,1959,"3f286ea7aa3115d4e3850b0c3b61fe114d62b280","Bobby Day","That's All I Want","True",0,"male",8,"Pop",0,15708268
93,8,1959,"9065ac6e53bb1dd0a3340ef5c518c45cddb70343","Bobby Freeman","Ebb Tide","True",0,"male",7,"R&B",0,1946551
90,19,1959,"8a58ed2e214d7dac6007de9f58bf8bf25298b573","Bobby Freeman","Mary Ann Thomas","True",0,"male",7,"R&B",0,1946549
71,138,1959,"318ea4526bae4aa28a41804bdc99ff6f386ebd5b","Bobby Peterson Quintet","The Hunch","False",NULL,NULL,NULL,NULL,NULL,NULL
46,225,1959,NULL,"Bobby Rydell","I Dig Girls","True",0,"male",5,"Pop",2,368625
11,935,1959,"ca68a4feac8458bfad8b5e36fbb4f68277cc5061","Bobby Rydell","Kissin' Time","True",NULL,NULL,NULL,NULL,NULL,NULL
6,1304,1959,"6b76a04a8d357fdecbeadae7af0f5e97126a6351","Bobby Rydell","We Got Love","True",0,"male",7,"Rock",0,272594
